ENOTA,UL_MID,UL_ID,UL_UIME,UL_DJ,NA_MID,OB_MID,D_OD,DV_OD,STATUS
UL,12478658,5,Bičkova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478666,7,Cankarjeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478674,8,Cesta Iva Slavca,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478682,15,Cesta 1. maja,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478704,6,Bleiweisova cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478712,10,Cesta Kokrškega odreda,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478739,11,Cesta na Klanec,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478747,13,Cesta Staneta Žagarja,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478755,14,Cesta talcev,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478763,16,Cirilova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478771,17,Čirče,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478780,18,Delavska cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478798,19,Dolenčeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478801,20,Dražgoška ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478810,21,Drolčevo naselje,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478828,22,Drulovka,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478836,23,Gasilska ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478844,26,Gorenjesavska cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478852,27,Gosposvetska ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478879,28,Gradnikova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478887,29,Gregorčičeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478895,30,Gregoričeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478909,32,Grmičeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478917,34,Hafnarjeva pot,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478925,35,Huje,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478933,36,Jahačev prehod,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478941,37,Jelenčeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478950,38,Jenkova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478968,39,Ješetova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478976,40,Jezerska cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478984,41,Jurčičeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12478992,42,Kajuhova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479000,45,Kebetova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479018,46,Kidričeva cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479026,47,Kocjanova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479034,48,Kokrški breg,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479042,49,Kokrški log,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479069,50,Kolodvorska cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479077,51,Komenskega ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479085,53,Koroška cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479093,54,Kovačičeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479107,56,Krašnova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479115,58,Križnarjeva pot,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479123,59,Krožna ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479131,60,Kurirska pot,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479140,61,Kutinova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479158,62,Levstikova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479166,63,Likozarjeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479174,64,Ljubljanska cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479182,65,Luznarjeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479204,66,Maistrov trg,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479212,67,Mandeljčeva pot,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479239,68,Medetova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479247,69,Mencingerjeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479255,70,Mladinska ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479263,71,Mlakarjeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479271,72,Mlekarska ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479280,73,Mrakova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479298,74,Na skali,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479301,75,Nadižarjeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12479310,76,Nartnikova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12504454,77,Nazorjeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12504462,78,Oldhamska cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12579420,79,Oprešnikova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12584059,80,Partizanska cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12587201,81,Pintarjeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12606567,82,Planina,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12606702,83,Poštna ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12614632,84,Pot na Jošta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12615078,85,Pot na kolodvor,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12618662,86,Pot v Bitnje,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12620683,87,Pot za krajem,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12621132,88,Prešernova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12631626,89,Pševska cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12640218,90,Reginčeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12689560,91,Reševa ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12722591,92,Retljeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12764146,93,Rotarjeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12769121,94,Ručigajeva cesta,,10102774,11027784,2001/05/04,2001/12/04,V
UL,12786816,95,Rupa,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12798555,96,Savska cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12808283,97,Savska loka,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12891083,98,Sejmišče,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897430,55,Krajevna pot,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897448,100,Sitarska pot,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897456,101,Skalica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897464,102,Skokova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897472,104,Smledniška cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897499,106,Stara cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897502,107,Staretova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897529,109,Stošičeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897537,110,Stražiška ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897545,111,Stritarjeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897553,112,Struževo,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897561,113,Šempeterska ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897570,115,Škofjeloška cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897588,116,Škrlovec,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897596,117,Šmarjetna gora,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897600,118,Šmidova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897618,119,Šolska ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897626,120,Šorlijeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897634,122,Štirnova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897642,124,Tavčarjeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897669,125,Tekstilna ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897677,24,Glavni trg,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12897685,126,Tomažičeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12929854,128,Tomšičeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12939078,103,Slovenski trg,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12951817,132,Trojarjeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12951825,133,Trubarjev trg,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12951833,151,Ulica 1. avgusta,,10102774,11027784,2008/06/02,2008/06/02,V
UL,12952309,141,Ulica Milene Korbarjeve,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12952333,143,Ulica mladinskih brigad,,10102774,11027784,1995/01/01,1995/01/01,V
UL,12952384,163,Zoisova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13116016,135,Ulica Franca Rozmana-Staneta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13119619,146,Ulica Tatjane Odrove,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13121702,149,Ulica Vide Šinkovčeve,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13124388,150,Ulica XXXI. divizije,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13130698,152,Valjavčeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13137749,153,Vidmarjeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13194939,154,Vodopivčeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13194955,156,Vrtna ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13194971,157,Zadružna ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13194980,159,Zasavska cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195005,160,Zevnikova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195021,161,Zlatnarjeva pot,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195030,162,Zlato polje,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195048,164,Žanova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195056,165,Žeškova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195064,166,Župančičeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195072,155,Vrečkova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195099,33,Gubčeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195102,137,Ulica Janeza Puharja,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195129,134,Ulica Draga Brezarja,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195137,114,Šiškovo naselje,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195145,123,Šuceva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195153,43,Kalinškova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195161,1,Bavdkova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195170,4,Bertoncljeva ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195188,136,Ulica Gorenjskega odreda,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195196,144,Ulica Nikole Tesle,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195200,127,Tominčeva cesta,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195218,25,Gogalova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195226,147,Ulica Tončka Dežmana,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195234,142,Ulica Mirka Vadnova,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195242,99,Seljakovo naselje,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195269,9,Cesta Jaka Platiše,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195277,139,Ulica Juleta Gabrovška,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195285,140,Ulica Lojzeta Hrovata,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195293,145,Ulica Rudija Papeža,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195307,148,Ulica Tuga Vidmarja,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195315,138,Ulica Janka Puclja,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195323,130,Trg Rivoli,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13195331,129,Trg Prešernove brigade,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13204322,31,Grintovška ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13231672,1,Badjurova ulica,,10108969,11027024,1995/01/01,1995/01/01,V
UL,13276536,44,Kališka ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13399069,57,Kriška ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13502447,105,Sorška ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13847045,108,Storžiška ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13847100,121,Špikova ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13857407,131,Triglavska ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,13857423,158,Zariška ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,14082581,52,Kopališka ulica,,10102774,11027784,1995/01/01,1995/01/01,V
UL,14083057,1,Benedičičeva pot,,10102901,11027784,1995/01/01,1995/01/01,V
UL,14116958,2,Dolenčeva pot,,10102901,11027784,1995/01/01,1995/01/01,V
UL,14280871,3,Golniška cesta,,10102901,11027784,1995/01/01,1995/01/01,V
UL,14280880,4,Mlaška cesta,,10102901,11027784,1995/01/01,1995/01/01,V
UL,14280898,5,Na griču,,10102901,11027784,1995/01/01,1995/01/01,V
UL,14280901,6,Nedeljska vas,,10102901,11027784,1995/01/01,1995/01/01,V
UL,14280910,7,Oretnekova pot,,10102901,11027784,1995/01/01,1995/01/01,V
UL,14280928,8,Pestotnikova ulica,,10102901,11027784,1995/01/01,1995/01/01,V
UL,14280936,9,Pot na Zelenec,,10102901,11027784,1995/01/01,1995/01/01,V
UL,14280944,10,Štefetova ulica,,10102901,11027784,1995/01/01,1995/01/01,V
UL,14280952,11,Zagrajškova ulica,,10102901,11027784,1995/01/01,1995/01/01,V
UL,14280979,1,Cesta na Okroglo,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14280987,3,Glavna cesta,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14280995,2,Cvetlična ulica,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281002,4,Gorenjska cesta,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281029,5,Grogova ulica,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281037,6,Krakovo,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281045,8,Na Kalu,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281053,9,Pivka,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281061,10,Podreber,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281070,11,Pokopališka pot,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281088,15,Turistična ulica,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281096,12,Pot pod Gradiščem,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281100,14,Temniška ulica,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281118,16,Ulica bratov Praprotnik,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281126,7,Kranjska cesta,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281134,13,Stara cesta,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281142,17,Ulica Toma Zupana,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281169,18,Ulica Valentina Vodnika,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281177,19,Ulica Vinka Rejca,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281185,20,Voglarjeva ulica,,10102928,11027946,1995/01/01,1995/01/01,V
UL,14281193,1,Belska cesta,,10103134,11027237,1995/01/01,1995/01/01,V
UL,14547959,2,Breška pot,,10103134,11027237,1995/01/01,1995/01/01,V
UL,14643923,3,Črnavska pot,,10103134,11027237,1995/01/01,1995/01/01,V
UL,14647368,4,Dvorski trg,,10103134,11027237,1995/01/01,1995/01/01,V
UL,14649328,5,Francarija,,10103134,11027237,1995/01/01,1995/01/01,V
UL,14650288,6,Goričica,,10103134,11027237,1995/01/01,1995/01/01,V
UL,14681817,7,Novljanska cesta,,10103134,11027237,1995/01/01,1995/01/01,V
UL,14782745,8,Pungart,,10103134,11027237,1995/01/01,1995/01/01,V
UL,14782966,9,Šiška,,10103134,11027237,1995/01/01,1995/01/01,V
UL,14814906,10,Šolska ulica,,10103134,11027237,1995/01/01,1995/01/01,V
UL,14833633,11,Ulica Josipine Turnograjske,,10103134,11027237,1995/01/01,1995/01/01,V
UL,15069538,1,Beleharjeva cesta,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15069589,2,Delavska cesta,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15069635,3,Gasilska cesta,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15362740,4,Kranjska cesta,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15362766,5,Kuraltova ulica,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15362782,7,Mlakarjeva ulica,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15362855,8,Pajerjeva ulica,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15362898,9,Partizanska ulica,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15362936,10,Pipanova cesta,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15362952,11,Rožna ulica,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15362987,13,Stranska pot,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15408901,14,Stružnikova pot,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15450690,15,Sušnikova ulica,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15450703,16,Sveteljeva ulica,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15450711,17,Štefetova ulica,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15450720,18,Velesovska cesta,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15450738,19,Weingerlova ulica,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15450746,20,Zupanova ulica,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15450754,6,Mačkovo naselje,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15450762,12,Sajovčevo naselje,,10103371,11027431,1995/01/01,1995/01/01,V
UL,15450789,1,Kotna pot,,10103533,11027431,1995/01/01,1995/01/01,V
UL,15450797,2,Krakovska ulica,,10103533,11027431,1995/01/01,1995/01/01,V
UL,15450819,3,Krožna pot,,10103533,11027431,1995/01/01,1995/01/01,V
UL,15450827,4,Letališka ulica,,10103533,11027431,1995/01/01,1995/01/01,V
UL,15450835,5,Na vasi,,10103533,11027431,1995/01/01,1995/01/01,V
UL,15450843,6,Pot na ozare,,10103533,11027431,1995/01/01,1995/01/01,V
UL,15450851,7,Šenčurska pot,,10103533,11027431,1995/01/01,1995/01/01,V
UL,15450860,8,Vogljanska cesta,,10103533,11027431,1995/01/01,1995/01/01,V
UL,15450878,9,Vrtna pot,,10103533,11027431,1995/01/01,1995/01/01,V
UL,15450886,1,Cesta izgnancev,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15450894,3,Cesta prvih borcev,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15450908,4,Cesta v Log,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15450916,5,Elektrarniška cesta,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15450924,7,Jetrno selo,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15450932,8,Kantalon,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15450959,10,Kozjanska cesta,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15450967,11,Likarjeva ulica,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15450975,12,Lovska cesta,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15450983,13,Na Dorcu,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15450991,2,Cesta na ribnik,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15451009,14,Šolska cesta,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15451017,15,Šutna,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15451025,16,Trg,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15451033,17,Vrtna ulica,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15451041,18,Zasavska cesta,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15451050,9,Kornerjeva ulica,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15451068,6,Hlebčeva ulica,,10103827,11026982,1995/01/01,1995/01/01,V
UL,15451076,1,Gorjanska cesta,,10104637,21436453,2006/04/06,2006/04/12,V
UL,15451084,3,Grajska cesta,,10104637,21436453,2006/04/06,2006/04/12,V
UL,15451092,5,Kambičev trg,,10104637,21436453,2006/04/06,2006/04/12,V
UL,15451106,7,Ljubljanska cesta,,10104637,21436453,2006/04/06,2006/04/12,V
UL,15451114,8,Oražnova ulica,,10104637,21436453,2006/04/06,2006/04/12,V
UL,15451122,10,Ulica talcev,,10104637,21436453,2006/04/06,2006/04/12,V
UL,15451149,11,Vodeniška cesta,,10104637,21436453,2006/04/06,2006/04/12,V
UL,15451157,4,Hmeljska cesta,,10104637,21436453,2006/04/06,2006/04/12,V
UL,15451165,2,Gorjupova cesta,,10104637,21436453,2006/04/06,2006/04/12,V
UL,15451173,6,Krška cesta,,10104637,21436453,2006/04/06,2006/04/12,V
UL,15451181,9,Resljeva cesta,,10104637,21436453,2006/04/06,2006/04/12,V
UL,15451190,1,Aškerčeva ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451203,2,Bohoričeva ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451211,3,Cankarjeva ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451220,5,Cesta 4. julija,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451238,4,Cesta krških žrtev,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451246,6,Dalmatinova ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451254,7,Delavska ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451262,8,Erjavčeva ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451289,9,Gasilska ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451297,10,Gruenova ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451319,12,Hočevarjev trg,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451327,60,Ulica Ilije Gregoriča,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451335,14,Ilirska ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451343,15,Jurčičeva pot,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451351,16,Kajuhova ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451360,17,Kidričeva ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451378,18,Kolodvorska ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451386,19,Kovinarska ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451394,20,Kratka pot,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451408,21,Kurirska pot,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451416,22,Kvedrova ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451424,23,Lapajnetova ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451432,24,Leskovška cesta,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451459,25,Levstikova pot,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451467,26,Majcnova ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451475,27,Mencingerjeva ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451483,29,Na Resi,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451491,30,Narpel,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451505,61,Ulica Milke Kerinove,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451513,32,Ob potoku,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451521,33,Papirniška ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451530,34,Partizanska pot,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451548,35,Pavlinova ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451556,36,Pod goro,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451564,37,Pod pristavo,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451572,38,Poljska pot,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451599,39,Pot na Libno,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451602,40,Pot na Polšco,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451629,41,Prešernova cesta,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451637,42,Ribiška ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451645,43,Rostoharjeva ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451653,44,Rozmanova ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451661,45,Sadjarska ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451670,46,Savska pot,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451688,63,Ulica Slavka Rožanca,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451696,48,Sovretova ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451700,49,Sremiška cesta,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451718,50,Stermeckijeva ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451726,51,Stritarjeva ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451734,52,Strma pot,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451742,53,Šoferska ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451769,54,Šolska ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451777,55,Tomšičeva ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451785,64,Ulica Tončke Čečeve,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451793,56,Tovarniška ulica,,10104653,11026982,1995/01/01,1995/01/01,V
UL,15451807,57,Trdinova ulica,,10104653,11026982,1995/01/01,1995/01/01,V
